"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Age","Gender","Country","Education","OrganizationSize","Disabilities","COVIDStatus","AdultCohabitants","ChildCohabitants","FearResilience"
34,"Spanish",1,0,0,0,0,0,1,4,3,5,5,5,2,6,3,5,2,2,5,2,2,3,3,4,4,4,5,5,5,3,3,3,4,3,3,2,4,4,1,2,2,1,1,2,5,6,7,8,1,11,0,1,5,"Male","El Salvador",3,4,0,0,1,0,-0.9
35,"Spanish",1,0,0,0,0,1,0,3,2,5,5,5,3,6,5,6,4,6,6,2,2,4,4,2,3,2,5,2,2,4,2,2,2,3,2,2,7,4,2,2,2,2,2,2,7,5,10,8,0,20,4,1,6,"Female","Spain",3,5,0,1,0,0,NA
36,"Spanish",1,0,0,1,0,0,0,3,2,3,2,5,3,5,5,5,5,6,4,5,4,4,5,5,2,3,2,2,2,3,1,2,2,3,2,2,3,2,2,3,3,2,2,2,4,7,7,6,1,1,0.1,1,5,"Female","Spain",2,2,0,3,2,0,-2.6
37,"Spanish",1,0,0,0,0,0,1,4,1,5,5,5,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,1,1,1,4,1,1,1,2,1,1,2,4,8,9,9,1,4,2,1,4,"Male","Spain",3,3,0,0,2,0,-0.5
38,"Spanish",1,0,0,0,0,0,1,3,4,4,4,4,3,2,3,5,3,6,4,4,5,3,5,5,5,4,3,4,5,2,3,2,3,2,2,2,6,3,2,2,2,2,2,3,6,8,8,6,1,1,0,1,2,"Male","Spain",2,6,0,0,5,0,-1
39,"Spanish",0,0,0,1,0,0,0,3,2,5,5,5,4,4,5,6,5,6,2,5,5,4,6,5,6,5,4,5,5,4,1,1,3,2,2,1,6,4,2,3,2,2,1,1,6,8,10,8,1,15,0,1,6,"Male","Spain",4,6,0,3,1,1,-3.1
40,"Spanish",1,0,0,0,0,0,1,3,1,4,4,4,1,5,4,4,5,4,2,4,5,4,5,4,4,4,2,3,3,3,3,2,2,1,2,1,5,2,3,3,3,2,2,4,4,8,9,6,1,19,3,1,6,"Male","Spain",3,2,0,0,1,1,-3.1
41,"Spanish",1,0,0,1,0,0,0,3,4,4,4,5,4,6,6,5,6,5,4,4,2,5,5,4,5,4,5,4,5,2,1,2,3,1,1,2,4,2,2,3,3,2,2,3,4,7,9,9,1,4,2,1,4,"Female","Spain",2,3,0,3,1,0,-0.9
42,"Spanish",1,0,0,0,0,1,0,3,5,5,5,5,1,6,2,6,2,6,2,3,5,5,4,3,2,1,2,1,4,1,2,4,3,1,2,1,4,1,2,4,3,1,1,1,4,8,8,6,1,6,0,1,4,"Male","Spain",3,4,0,1,1,0,-2
43,"Spanish",1,0,0,0,0,0,1,4,1,NA,2,5,1,5,5,5,5,5,4,4,3,4,4,4,4,3,4,4,5,3,1,1,2,2,1,1,5,2,1,1,2,1,2,1,4,9,9,9,1,4,3,1,3,"Male","Spain",3,2,0,0,3,0,1.6
44,"Spanish",0,0,0,0,1,0,0,3,3,5,5,5,3,4,3,6,2,6,3,4,4,6,5,5,3,3,5,5,5,4,1,2,2,2,2,3,6,3,3,3,4,3,3,1,5,8,9,7,1,14,1,1,5,"Male","Spain",3,3,0,2,1,1,-2.1
45,"Spanish",1,0,0,0,0,1,0,3,5,5,5,5,5,6,1,6,1,4,6,6,6,5,1,6,1,1,1,1,1,4,2,1,1,1,1,1,4,1,1,2,1,1,1,1,3,7,8,7,1,2,0,1,4,"Male","Spain",2,5,0,1,NA,0,-2.9
46,"Spanish",1,0,0,1,0,0,0,3,3,5,4,5,3,5,6,6,5,6,4,3,3,4,3,4,5,6,6,6,6,3,4,4,3,2,2,2,6,3,2,1,1,2,1,1,6,9,10,10,1,21,0,1,7,"Female","Spain",3,5,0,3,3,1,-3
47,"Spanish",0,0,0,1,0,0,0,4,1,3,4,5,1,6,3,6,2,6,4,4,4,5,5,6,4,4,2,5,2,4,1,4,2,2,4,2,6,4,2,3,3,3,2,2,6,5,8,7,1,6,6,1,3,"Male","Spain",3,2,0,3,2,0,-3.6
48,"Spanish",0,0,0,0,0,0,1,3,5,1,1,5,1,4,5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,1,5,"Male","Denmark",4,2,0,0,1,2,NA
49,"Spanish",1,0,0,0,0,0,1,4,3,4,5,5,5,6,4,5,3,6,2,4,3,4,5,4,4,3,4,3,5,4,1,2,3,1,1,2,7,2,3,3,3,2,1,3,5,6,8,6,1,2,0,1,3,"Male","Spain",3,6,0,0,3,0,-3.1
50,"Spanish",0,0,0,0,0,1,0,3,1,3,4,5,3,5,3,5,4,6,6,4,3,5,4,4,4,4,5,4,4,1,1,1,2,2,2,1,7,2,3,4,3,3,3,2,4,9,9,7,1,15,15,1,6,"Male","Spain",4,4,0,1,2,3,NA
1,"Russian",0,0,0,0,0,0,1,2,4,3,3,5,4,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,6,0,6,0,1,3,"Male","Netherlands",3,4,0,0,2,0,-3.6
2,"Russian",1,0,0,0,0,1,0,3,5,5,5,5,1,6,6,4,6,6,3,5,3,4,3,5,5,4,2,4,5,4,2,3,2,2,2,2,6,4,3,2,3,2,2,2,6,7,8,8,1,10,0,1,3,"Male","Russia",2,2,0,1,1,0,-1.6
3,"Russian",0,0,0,0,0,0,1,3,1,4,5,5,1,6,4,3,4,6,4,5,5,4,4,4,4,5,3,4,5,5,1,1,5,2,1,1,6,5,1,2,1,2,1,1,6,7,8,8,1,10,0,1,5,"Male","Russia",4,3,0,0,1,0,-3.1
4,"Russian",1,0,0,0,0,0,1,3,3,4,5,4,4,6,3,6,3,6,5,5,2,5,2,6,4,6,4,5,6,4,1,3,3,3,3,3,4,3,3,2,3,2,2,3,4,6,5,5,1,6,0,1,3,"Female","Russia",3,4,0,0,1,0,-2.4
5,"Russian",1,0,0,0,0,1,0,2,2,4,5,2,4,6,4,4,4,6,6,6,4,6,6,6,6,6,6,6,6,3,1,3,3,3,3,3,4,3,3,2,3,3,3,1,4,7,8,8,1,4,0,1,3,"Female","Russia",3,2,0,1,1,0,-4.1
6,"Russian",0,0,0,0,0,0,1,4,3,5,5,5,2,2,4,3,2,4,4,5,5,5,4,5,6,5,5,5,6,3,1,1,4,3,3,3,5,3,3,3,1,1,3,1,5,10,10,10,0,9,2,1,4,"Female","Russia",3,3,0,0,1,0,-0.6
7,"Russian",0,0,0,0,0,0,1,2,5,5,5,5,5,4,1,6,2,6,2,6,5,6,5,5,2,4,5,4,5,2,1,1,3,2,3,4,4,2,3,4,3,2,4,2,2,7,7,5,0,14,0,1,5,"Male","Russia",2,4,0,0,NA,0,-3.5
8,"Russian",1,0,0,0,0,0,1,3,2,2,5,3,3,5,4,4,4,6,4,3,4,2,4,4,4,3,2,4,4,4,1,1,2,2,2,2,6,4,2,2,2,2,2,1,6,6,9,9,0,4,0,1,3,"Male","Russia",2,2,NA,0,0,0,-2.9
9,"Russian",0,0,0,0,0,0,1,3,2,5,4,3,5,5,1,5,1,6,2,5,5,5,4,5,4,5,3,5,5,4,1,2,3,2,2,2,6,4,2,3,3,2,2,2,6,7,9,9,1,10,0,1,3,"Female","Germany",3,4,0,0,1,1,-4
10,"Russian",1,0,0,0,0,0,1,3,1,3,3,3,2,4,4,3,5,4,4,2,2,2,1,2,2,4,2,2,5,3,3,2,2,2,2,2,4,2,3,4,3,4,3,5,4,8,8,7,0,10,0,1,4,"Female","Russia",3,4,0,0,1,0,0.4
11,"Russian",1,0,0,0,0,0,1,3,5,5,3,5,5,6,6,6,6,6,6,5,4,3,5,5,5,6,5,6,5,3,2,3,4,1,4,2,4,3,3,3,3,1,3,3,4,5,6,6,1,5,0,1,3,"Female","Russia",3,4,0,0,1,0,-0.7
12,"Russian",0,0,0,0,0,1,0,3,5,5,5,5,5,5,3,5,1,3,5,5,5,6,5,5,3,3,4,4,5,3,3,4,4,4,2,2,5,2,3,4,4,3,3,2,4,8,8,7,0,3,1,1,3,"Female","Russia",3,2,0,1,1,0,-2.5
13,"Russian",1,0,0,0,0,0,1,2,1,3,4,3,NA,5,1,1,1,6,1,4,2,3,4,5,5,2,1,1,2,3,2,3,3,2,3,2,4,3,3,3,2,2,2,1,5,6,7,6,1,4,7,1,3,"Male","Russia",3,2,0,0,1,0,-3.6
14,"Russian",1,0,0,0,0,0,1,3,2,4,2,5,4,6,5,5,5,6,6,2,3,3,3,2,3,4,5,4,5,2,2,2,3,2,3,3,3,2,2,3,3,3,3,3,4,8,6,8,1,6,0,1,3,"Female","Netherlands",2,5,0,0,0,0,0.7
15,"Russian",0,0,0,0,0,0,1,3,4,4,1,4,NA,6,5,6,5,6,4,5,5,4,5,5,3,5,4,4,5,5,1,2,2,2,2,2,6,4,3,4,3,3,3,3,5,8,9,8,1,10,0,1,3,"Male","Russia",3,4,0,0,1,0,-1.3
16,"Russian",0,0,0,0,0,0,1,3,4,5,4,4,5,6,6,6,6,6,6,5,4,5,5,5,4,5,4,4,5,2,1,2,2,1,2,1,4,1,2,2,2,1,1,1,4,8,9,9,0,2,0,1,2,"Male","Russia",2,3,0,0,2,0,-3.2
17,"Russian",0,0,0,0,0,0,1,4,3,4,5,5,3,6,4,5,5,6,4,5,3,6,5,4,2,4,3,4,4,3,1,2,2,1,3,1,6,1,3,3,2,1,2,3,4,8,8,6,0,7,0,1,3,"Female","Russia",3,3,0,0,NA,NA,1
18,"Russian",1,0,0,0,0,1,0,3,1,5,2,4,3,6,6,6,6,6,2,3,2,5,2,4,1,2,2,2,2,2,2,3,4,2,4,4,3,2,4,4,4,3,4,3,2,5,6,3,1,15,3,1,5,"Male","Israel",1,4,0,1,0,0,-0.7
19,"Russian",0,0,0,0,0,0,1,3,3,4,2,4,1,5,1,5,3,5,2,4,4,5,5,5,5,4,5,4,6,4,1,2,3,1,3,1,5,4,3,2,3,2,1,2,6,7,8,8,0,1,2,1,2,"Female","Russia",3,4,1,0,1,0,-1.4
20,"Russian",0,0,0,0,0,0,1,3,2,4,5,5,3,4,3,3,3,4,3,4,4,4,4,4,5,5,4,5,5,3,2,3,3,4,4,4,3,4,1,2,2,2,2,1,6,8,6,9,0,4,0.5,1,3,"Female","Russia",3,4,0,0,1,0,-2.5
21,"Russian",0,0,0,0,0,0,1,2,2,1,5,2,2,1,1,1,1,6,1,3,3,3,3,4,2,2,2,2,1,1,1,3,4,3,4,4,2,2,4,4,4,4,4,2,2,3,3,3,0,13,2,1,5,"Male","Poland",2,5,0,0,1,1,-3.6
22,"Russian",0,0,0,0,0,0,1,3,2,4,2,4,1,1,1,3,1,4,1,2,2,2,2,3,2,2,1,2,2,4,1,2,2,1,2,2,5,2,3,4,3,1,3,1,4,6,9,7,1,8,5,1,5,"Male","Russia",3,2,0,0,2,2,-0.9
23,"Russian",0,0,0,0,0,0,1,3,2,5,4,5,2,5,5,6,4,6,4,4,3,3,5,3,5,4,5,5,6,2,2,2,3,2,2,2,4,3,1,2,3,2,1,2,5,8,8,9,1,5,1,1,3,"Male","Russia",2,3,0,0,1,0,NA
24,"Russian",0,0,0,0,0,0,1,3,5,3,NA,4,4,1,3,5,1,5,2,5,2,6,2,4,2,5,6,4,2,4,3,3,3,2,2,2,6,NA,NA,NA,4,NA,NA,3,NA,5,7,4,1,20,NA,1,6,"Male","Russia",4,3,0,0,1,1,NA
25,"Russian",1,0,0,0,0,0,1,3,5,5,2,3,2,2,4,3,6,6,1,6,6,6,5,6,5,4,2,2,3,2,4,2,2,1,3,2,5,2,5,4,4,3,4,4,2,6,7,2,1,6,0,1,3,"Female","Russia",3,4,0,0,2,0,-4.1
26,"Russian",1,0,0,0,0,0,1,3,4,2,4,4,2,6,6,6,6,6,6,4,3,3,5,3,5,2,2,2,5,4,1,3,2,1,2,2,5,3,2,2,3,2,2,1,6,8,8,8,1,2,0,1,3,"Male","Russia",1,4,0,0,0,0,-3.1
27,"Russian",1,0,0,0,0,0,1,3,4,5,4,4,4,6,4,5,5,5,4,5,5,5,4,4,5,5,3,5,4,3,1,1,2,2,2,2,5,3,2,2,1,2,2,1,4,8,8,8,1,15,0.2,1,6,"Male","Russia",1,3,0,0,1,0,-2.1
28,"Russian",0,0,0,0,0,0,1,3,3,5,4,5,1,6,2,3,1,6,4,5,3,3,3,4,5,3,4,5,5,3,1,2,3,1,4,3,5,4,4,2,2,3,3,1,5,7,8,8,1,7,2,1,3,"Male","Russia",2,3,0,0,1,0,1.3
29,"Russian",1,0,0,0,0,0,0,3,5,2,3,4,4,6,4,4,4,6,4,2,2,4,5,3,5,2,3,4,4,2,1,3,3,3,3,3,4,2,3,3,4,2,2,1,5,7,5,6,1,8,0,1,3,"Male","Russia",3,4,0,0,2,0,-1.8
30,"Russian",1,0,0,0,0,0,1,3,2,4,5,5,5,5,3,4,3,5,3,3,4,3,3,3,2,2,2,2,5,3,1,2,2,3,2,2,4,1,4,5,4,2,4,1,1,8,9,2,1,5,0,1,3,"Male","Russia",2,6,0,0,1,0,-2.6
31,"Russian",1,0,0,0,0,0,1,3,2,4,5,3,1,6,3,6,4,6,5,5,2,6,3,4,4,4,5,4,4,2,1,3,4,3,4,3,4,3,2,2,2,2,2,2,4,6,6,6,1,5,2,1,2,"Male","Russia",3,4,0,0,1,0,-1.1
32,"Russian",0,0,0,0,0,0,1,3,4,4,4,5,5,4,4,4,5,5,4,4,4,5,5,4,3,3,4,3,3,3,2,2,2,2,2,2,5,2,4,2,4,4,2,3,3,8,8,5,1,13,0,1,4,"Male","Australia",3,4,0,0,1,1,NA
33,"Russian",0,0,0,0,0,0,1,4,4,3,4,4,2,4,3,5,4,5,6,5,5,5,5,5,3,2,3,3,4,4,1,1,2,1,1,2,6,4,3,2,2,2,3,1,4,6,8,6,1,4,0,1,3,"Male","Russia",3,3,0,0,2,0,-2.5
34,"Russian",1,0,0,0,0,0,1,3,3,4,2,3,5,5,3,5,3,5,2,4,4,6,6,5,3,4,4,5,4,2,1,4,5,3,5,4,2,2,5,4,2,4,4,3,2,8,4,2,0,9,0,1,3,"Female","Russia",3,2,0,0,1,0,-3.6
35,"Russian",1,0,0,0,0,0,1,3,3,4,4,4,3,5,4,5,4,5,4,4,4,4,4,4,4,3,3,4,5,3,2,2,2,2,2,3,4,3,2,2,2,2,2,2,4,8,6,7,1,6,0,1,3,"Male","Russia",3,1,0,0,1,0,-1.6
36,"Russian",1,0,0,0,0,0,1,4,5,5,4,5,2,6,4,5,6,6,2,5,3,5,4,4,3,1,3,3,2,3,3,2,2,1,3,2,4,2,4,4,3,2,4,4,3,10,10,5,1,0.5,0,0,2,"Male","Russia",1,4,0,0,1,0,-0.7
37,"Russian",1,0,0,0,0,1,0,3,2,4,3,5,3,6,4,5,4,4,3,5,4,5,4,5,4,4,4,4,4,1,1,4,5,3,5,5,3,1,5,5,5,5,5,1,3,10,3,2,0,6,0.2,1,3,"Female","Russia",3,3,0,1,0,0,NA
38,"Russian",1,0,0,0,0,1,0,2,2,4,5,3,4,5,2,4,3,5,4,5,5,6,5,5,2,2,2,3,2,4,3,2,2,2,2,2,6,3,3,3,4,3,3,4,5,7,8,6,0,1,0,1,2,"Female","Russia",2,2,0,1,1,0,0.2
39,"Russian",0,0,0,0,0,0,1,3,5,4,4,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2,1,2,2,4,1,3,3,3,2,3,2,3,7,7,5,1,5,0,1,3,"Male","United Kingdom",3,6,0,0,0,0,-2
40,"Russian",0,0,0,0,0,0,1,3,4,3,5,4,1,6,5,4,6,4,2,3,2,4,4,4,2,4,4,4,3,3,3,3,3,3,3,3,5,3,4,4,3,3,3,4,4,7,8,6,0,2,0,1,3,"Female","Russia",3,4,0,0,1,0,-2
41,"Russian",0,0,0,0,0,1,0,3,2,2,3,4,2,5,5,5,5,5,5,3,4,3,3,3,4,5,5,5,4,2,1,2,3,3,3,4,4,3,2,3,3,2,2,2,5,8,7,8,1,8,0,1,3,"Female","Russia",3,4,0,1,1,0,NA
42,"Russian",0,0,0,0,0,0,1,3,4,4,5,4,3,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,5,5,5,1,5,2,1,5,"Male","Sweden",2,3,0,0,1,0,-1.1
43,"Russian",0,0,0,0,0,0,1,3,4,4,5,4,3,6,3,6,5,6,5,4,4,3,5,5,5,3,2,5,5,3,1,2,2,2,2,2,5,2,3,3,2,3,2,2,4,7,8,7,1,4,0.3,1,3,"Female","Russia",2,4,0,0,1,0,-1
44,"Russian",0,0,0,0,0,0,1,3,1,5,5,5,2,4,4,6,2,6,2,5,4,5,6,5,4,4,4,4,4,2,1,2,2,2,4,3,4,2,3,4,3,2,4,1,4,9,7,5,1,11,1,1,3,"Male","Germany",3,4,0,0,1,1,-2.6
45,"Russian",0,0,0,0,0,0,1,3,1,NA,3,3,NA,2,1,2,1,3,2,5,4,4,5,5,2,3,3,4,4,3,3,2,3,2,3,2,5,2,4,3,3,3,2,3,3,10,8,5,0,12,1,1,5,"Female","Russia",3,2,0,0,0,0,-0.6
46,"Russian",0,0,0,0,0,0,1,3,3,1,3,4,2,5,3,3,5,5,3,4,4,4,4,4,4,3,3,4,4,3,1,2,NA,2,2,2,4,2,4,4,4,3,3,1,2,7,7,5,0,1,0,1,2,"Female","Russia",2,4,0,0,1,0,-2.1
47,"Russian",0,0,0,0,0,0,1,3,2,5,5,4,4,5,4,5,3,5,3,3,4,4,5,5,5,4,4,3,4,2,1,3,3,3,4,3,4,1,3,3,3,4,3,1,3,8,7,6,1,27,1,1,7,"Female","Russia",4,4,0,0,1,0,-3.6
48,"Russian",0,0,0,0,0,0,1,3,2,2,2,4,4,4,1,6,1,6,2,4,3,6,3,5,1,1,2,2,2,3,1,2,2,1,3,3,4,2,4,5,4,3,5,2,2,7,6,2,1,1,NA,1,2,"Male","Russia",1,4,0,0,NA,NA,NA
49,"Russian",1,0,0,0,0,0,1,4,5,5,5,5,5,5,5,6,5,6,5,4,5,4,4,5,5,4,5,5,6,3,1,2,2,1,2,2,5,3,2,2,2,1,2,1,5,7,7,7,1,2,0,0,2,"Male","Russia",3,4,0,0,1,0,-3.6
50,"Russian",0,0,0,0,0,1,0,4,5,3,5,5,4,5,6,5,6,6,5,4,4,5,4,5,3,3,4,3,4,4,1,4,3,1,4,2,6,2,3,3,3,2,3,2,4,6,9,7,1,3,0,1,2,"Male","Russia",3,3,0,1,1,0,-3
51,"Russian",1,0,0,0,0,0,1,3,2,5,5,5,2,2,3,4,6,6,2,4,3,2,1,2,4,3,2,4,4,1,1,1,1,1,1,1,4,1,2,3,3,3,2,1,4,8,7,7,1,5,0,1,4,"Female","Germany",3,4,0,0,NA,NA,-0.4
52,"Russian",1,0,0,0,0,0,1,3,3,5,4,4,2,5,4,4,6,5,3,6,4,5,5,5,3,2,3,4,3,3,1,2,2,2,3,2,4,2,4,4,3,3,4,3,3,7,7,5,1,6,0.5,1,3,"Male","Russia",4,4,0,0,1,0,-3.6
53,"Russian",0,0,0,0,0,0,1,3,2,5,3,4,3,6,6,5,6,6,6,4,4,5,5,5,5,4,5,5,4,3,2,2,2,2,2,2,5,3,2,2,2,2,2,2,5,7,7,7,0,7,0,1,4,"Male","Russia",2,4,0,0,1,3,-2
54,"Russian",1,0,0,0,0,0,1,3,1,3,1,4,2,4,2,4,2,4,4,4,4,4,4,4,3,2,1,3,3,3,2,3,2,1,3,2,5,2,2,3,4,2,3,2,4,8,9,7,0,2,0,1,3,"Female","Russia",1,4,0,0,2,0,-3.2
55,"Russian",1,0,0,0,0,1,0,3,5,5,5,5,5,3,3,4,4,4,3,4,4,5,4,4,3,3,4,4,5,3,2,2,3,3,3,3,4,3,NA,3,3,3,3,3,4,7,7,7,1,6,0,1,3,"Female","Russia",3,2,0,1,1,0,-1.6
56,"Russian",0,0,0,0,0,0,1,3,3,5,4,4,2,5,4,6,5,6,5,4,4,5,3,3,5,5,5,5,6,2,2,3,3,3,4,3,4,3,3,2,3,2,3,1,5,6,7,8,1,8,0,1,4,"Male","Russia",3,3,0,0,0,0,NA
57,"Russian",0,0,0,0,0,0,1,2,3,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,1,1,1,1,2,7,4,1,1,1,1,2,1,7,5,9,9,1,12,0,1,4,"Male","Netherlands",3,4,0,0,1,0,-3.6
58,"Russian",0,0,0,0,0,1,0,3,3,3,4,4,4,6,5,5,4,6,5,5,4,5,4,5,5,5,4,5,5,3,1,2,2,1,2,2,5,3,2,2,2,1,1,1,5,7,8,8,1,11,0,1,4,"Male","Russia",3,3,0,1,1,0,-3.3
59,"Russian",1,0,0,0,0,0,1,3,1,4,1,4,1,6,1,5,3,6,3,6,6,6,6,6,5,5,2,4,4,3,1,2,2,2,2,2,4,3,3,2,3,2,3,2,3,5,5,3,1,28,0,1,NA,"Male",NA,3,4,0,0,NA,NA,-1.6
60,"Russian",1,0,0,0,0,0,1,4,4,4,4,5,4,6,6,6,6,6,6,4,4,5,4,4,4,4,5,4,4,4,1,2,2,2,2,2,5,3,3,2,3,2,3,1,4,6,9,8,1,14,0,1,4,"Female","Russia",3,4,0,0,1,1,-4
61,"Russian",0,0,0,0,0,0,1,3,2,1,4,5,1,4,1,5,1,2,3,4,5,6,5,5,1,2,1,1,1,3,1,2,1,1,1,4,4,2,5,5,3,5,4,3,4,7,8,4,1,6,1,1,3,"Male","Russia",2,3,0,0,1,0,-3.1
62,"Russian",0,0,0,0,0,0,1,3,1,5,5,5,5,6,3,6,1,6,2,5,4,6,5,5,3,3,6,4,4,3,2,2,3,2,3,2,4,3,4,3,2,3,3,3,3,7,7,5,1,8,0,1,3,"Female","Russia",3,4,0,0,1,0,-4
63,"Russian",1,0,0,0,0,0,1,3,5,5,1,3,2,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,7,5,6,0,9,0.5,1,4,"Male","Russia",2,4,0,0,2,0,NA
64,"Russian",1,0,0,0,0,0,1,3,3,5,5,4,3,4,6,6,4,6,4,4,4,4,4,4,3,3,3,5,5,2,3,3,3,3,4,3,4,1,3,3,3,3,4,4,4,9,7,6,1,5,0.2,1,3,"Female","Russia",3,4,0,0,1,0,-1.6
65,"Russian",1,0,0,0,0,0,1,3,5,5,5,5,5,6,6,6,5,5,6,3,1,2,2,3,6,6,6,6,6,5,1,1,1,1,2,1,7,5,1,1,2,1,1,1,7,7,8,8,0,8,0,1,4,"Female","Russia",3,3,0,0,1,0,-3.5
66,"Russian",0,0,0,0,0,0,1,3,4,2,3,4,3,5,3,3,4,4,5,4,4,4,5,4,4,2,4,3,4,2,1,4,3,3,4,2,5,2,5,5,2,4,4,2,3,6,5,3,1,19,2,1,6,"Male","Russia",3,4,0,0,1,0,-1.8
67,"Russian",1,0,0,0,0,0,1,3,5,4,5,2,4,3,1,2,3,5,1,4,1,5,3,4,1,1,2,2,2,NA,1,4,1,1,1,NA,6,2,4,4,4,2,4,1,2,8,9,4,0,7,0,1,4,"Female","Russia",3,3,0,0,1,0,-2
68,"Russian",1,0,0,0,0,0,1,3,2,5,5,3,2,2,2,5,2,6,3,4,2,4,3,3,4,3,3,4,4,2,2,2,3,2,2,1,5,3,3,3,3,3,3,3,4,7,9,6,0,3,0,1,4,"Female","Russia",3,4,0,0,1,0,-2
69,"Russian",0,0,0,0,0,0,1,3,4,5,5,5,3,5,5,6,5,6,3,6,5,4,6,6,6,5,3,5,5,3,1,2,2,2,2,3,4,3,3,3,3,2,3,1,3,8,7,6,1,2,0,1,2,"Male","Russia",2,4,0,0,2,0,NA
70,"Russian",0,0,0,0,0,0,1,3,3,5,5,4,4,6,5,6,5,6,4,4,3,4,5,4,4,3,2,3,3,3,2,2,4,2,2,2,5,1,4,4,4,4,4,2,2,7,8,2,1,10,0,1,3,"Male","Russia",3,4,0,0,1,2,-2.6
71,"Russian",1,0,0,0,0,0,1,3,4,3,2,4,3,5,6,6,6,6,4,6,6,5,5,6,5,5,6,6,5,3,1,2,4,2,2,2,5,3,2,4,3,4,2,1,5,6,7,7,1,3,2,1,2,"Male","Russia",3,4,0,0,1,0,-3.6
72,"Russian",1,0,0,0,0,0,1,3,2,5,1,3,3,4,3,4,3,4,3,4,4,5,4,4,3,3,3,3,5,3,1,2,3,3,3,3,4,3,3,3,3,3,3,3,4,7,7,6,0,9,0,1,4,"Female","Russia",3,3,0,0,0,0,-2
73,"Russian",0,0,0,0,0,0,1,3,5,5,5,4,5,4,2,6,1,5,2,4,4,4,6,5,5,3,4,3,3,5,3,2,2,1,2,2,6,3,3,4,2,2,3,3,4,6,8,7,1,2,0,1,2,"Male","Russia",1,4,0,0,1,0,NA
74,"Russian",1,0,0,0,0,0,1,3,5,5,5,5,5,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,5,2,3,2,2,2,1,2,4,2,2,2,2,2,2,2,4,10,10,8,0,5,0,1,4,"Female","Russia",3,4,0,0,0,0,-1.1
75,"Russian",0,0,0,0,0,0,1,3,3,5,2,3,4,4,6,6,6,6,3,5,3,5,5,5,4,4,4,4,5,3,1,2,2,2,1,1,4,3,2,2,3,2,2,1,4,8,8,6,1,19,0,1,6,"Male","Russia",4,3,0,0,1,2,-2.6
76,"Russian",0,0,0,0,0,0,1,3,4,3,5,4,4,4,2,3,3,3,2,4,4,5,4,5,4,3,5,4,3,2,2,2,2,2,3,3,5,3,3,4,4,3,4,3,4,8,8,5,1,3,0,1,3,"Male","Russia",3,4,0,0,1,0,-1.6
77,"Russian",0,0,0,0,0,0,1,3,5,5,5,5,5,6,6,6,6,6,4,5,5,5,5,5,5,5,3,5,3,5,2,2,2,1,1,1,7,4,1,2,2,1,1,2,6,7,7,7,0,5,3,1,4,"Male","Russia",2,4,0,0,1,0,-1.9
78,"Russian",0,0,0,0,0,0,1,3,1,3,5,5,1,5,3,4,4,5,3,5,4,5,5,5,5,5,4,5,5,4,2,1,2,2,2,2,6,4,2,2,2,2,2,2,6,7,9,8,0,15,3,1,5,"Male","Russia",3,3,0,0,1,1,NA
79,"Russian",1,0,0,0,0,0,1,3,3,1,1,5,3,5,3,3,4,6,1,3,4,4,3,3,2,1,1,2,3,1,2,3,3,3,3,3,3,1,5,5,4,5,5,2,1,10,7,1,1,13,0,1,4,"Female","Russia",2,4,0,0,NA,NA,NA
80,"Russian",1,0,0,0,0,0,1,3,3,5,5,4,5,6,3,6,6,6,4,5,5,5,5,5,4,4,2,4,3,4,2,2,3,2,2,2,5,3,4,3,3,3,3,4,3,9,9,6,0,8,0,1,4,"Female","Russia",3,4,0,0,1,0,-2.9
